,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,103.4074,33.230250000000005,791.4643,700.5226,619.144,619.1438,160.0628,102.8078,0.1905624,0.40769959999999994,180.3985,201.6313,45.11935,46.09083,dc_SchGtKttmmTtVt_19,Sch,Wed May 31 21:35:52 2023,True
1,103.25410000000001,33.614110000000004,791.9665,701.4010000000001,619.417,619.4167,160.0907,103.05330000000001,0.1900738,0.4080509,180.4246,201.5052,45.12093,46.08486,dc_SchGtKttmmTtVt_18,Sch,Wed May 31 21:35:50 2023,True
2,103.12180000000001,34.82679,793.2704,703.8854,619.7541,619.7538000000001,160.32,103.8974,0.18837729999999997,0.40774299999999997,180.6233,201.3922,45.13127,46.07853,dc_SchGtKttmmTtVt_17,Sch,Wed May 31 21:35:48 2023,True
3,103.267,36.40293,794.9492,706.9828,620.7515,620.7511999999999,160.5302,104.8808,0.18595579999999998,0.407267,181.403,201.7805,45.16973,46.0936,dc_SchGtKttmmTtVt_16,Sch,Wed May 31 21:35:46 2023,True
4,102.11240000000001,34.99093,794.5844,705.3177000000001,622.3652,622.3649999999999,159.745,103.675,0.1880842,0.41288459999999993,180.8337,200.9092,45.14238,46.05706,dc_SchGtKttmmTtVt_15,Sch,Wed May 31 21:35:45 2023,True
5,103.98870000000001,35.178110000000004,793.0043,703.8259999999999,619.2071,619.2069,160.5858,104.1648,0.1878436,0.40497249999999996,181.1672,202.2229,45.15712,46.11426,dc_SchGtKttmmTtVt_14,Sch,Wed May 31 21:35:43 2023,True
6,102.3886,34.151140000000005,793.4033000000001,703.3365,621.4225,621.4223,159.7449,103.1828,0.1893762,0.4118962,180.5536,200.9966,45.12818,46.06185,dc_SchGtKttmmTtVt_13,Sch,Wed May 31 21:35:41 2023,True
7,103.1605,35.64532,794.2808,705.5824,620.8325,620.8322,160.3075,104.3146,0.1871412,0.40823909999999997,181.2038,201.6916,45.15981,46.09053,dc_SchGtKttmmTtVt_12,Sch,Wed May 31 21:35:40 2023,True
8,101.7629,33.78952,793.5885000000001,703.2115,622.2240999999999,622.2238,159.4402,102.83680000000001,0.18991639999999999,0.41456129999999997,180.2917,200.4917,45.11577,46.04012,dc_SchGtKttmmTtVt_11,Sch,Wed May 31 21:35:38 2023,True
9,102.09870000000001,35.912969999999994,795.4791,707.1532000000001,622.2569,622.2567,160.0084,104.3878,0.18659799999999999,0.41194129999999995,180.9611,200.8636,45.149,46.05414,dc_SchGtKttmmTtVt_10,Sch,Wed May 31 21:35:36 2023,True
10,103.8776,36.81327,794.8061,707.1864,619.8485000000001,619.8483,160.8686,105.2722,0.1853664,0.40460509999999994,181.618,202.2221,45.17985,46.11237,dc_SchGtKttmmTtVt_9,Sch,Wed May 31 21:35:34 2023,True
11,104.08019999999999,37.27245,795.1112,707.9084,619.6831999999999,619.6829,161.0381,105.6186,0.1846492,0.4036147,181.8071,202.3984,45.18905,46.11953,dc_SchGtKttmmTtVt_8,Sch,Wed May 31 21:35:33 2023,True
12,101.3378,35.68595,796.1473,707.57,624.2407,624.2405,159.4834,103.9658,0.186801,0.41616390000000003,181.0787,200.5245,45.15515,46.03946,dc_SchGtKttmmTtVt_7,Sch,Wed May 31 21:35:31 2023,True
13,102.92530000000001,35.517630000000004,794.3438000000001,705.549,621.0717,621.0715,160.2083,104.2036,0.18732539999999998,0.40913109999999997,181.0849,201.4901,45.15417,46.0819,dc_SchGtKttmmTtVt_6,Sch,Wed May 31 21:35:29 2023,True
14,102.27,35.831160000000004,795.2728,706.8343,622.1523,622.1521,160.0198,104.3248,0.18675529999999999,0.4115264,181.0396,201.0293,45.15263,46.06145,dc_SchGtKttmmTtVt_5,Sch,Wed May 31 21:35:27 2023,True
15,101.302,33.11601,793.3888999999999,702.3458999999999,623.0183000000001,623.0181,159.0705,102.24210000000001,0.19090649999999998,0.417182,180.1118,200.1713,45.10709,46.02674,dc_SchGtKttmmTtVt_4,Sch,Wed May 31 21:35:26 2023,True
16,103.32679999999999,38.41611,797.0840000000001,711.0446000000001,621.3168000000001,621.3166,160.9547,106.2909,0.1824922,0.4060142,182.1297,202.0063,45.20578,46.10136,dc_SchGtKttmmTtVt_3,Sch,Wed May 31 21:35:24 2023,True
17,104.3182,35.66865,793.1641999999999,704.4488,618.6095,618.6093000000001,160.8611,104.59400000000001,0.1871246,0.40319699999999997,181.2846,202.4249,45.16277,46.12252,dc_SchGtKttmmTtVt_2,Sch,Wed May 31 21:35:22 2023,True
18,103.9829,36.94664,794.8336,707.3395,619.64,619.6397000000001,160.95499999999998,105.395,0.18516429999999998,0.4040388,181.6476,202.2824,45.18126,46.11486,dc_SchGtKttmmTtVt_1,Sch,Wed May 31 21:35:20 2023,True
19,102.5998,35.05921,794.2426,704.9925000000001,621.7889,621.7886,159.9168,103.77369999999999,0.18800779999999997,0.4110817,181.0157,201.3119,45.15086,46.07457,dc_SchGtKttmmTtVt,Sch,Wed May 31 21:35:19 2023,True
