,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,18.7108,2.441519,-978.7484,-812.9503,840.1066999999999,840.0565,174.2939,78.02377000000001,0.3024612,1.633722,48.42496,47.90254,33.6992,33.60527,dc_SchGtKttmmTtVt_19,Sch,Tue Apr  2 20:52:06 2024,True
1,17.568270000000002,2.450804,-999.4748,-829.6019,861.9857,861.9318999999999,171.9878,77.36711,0.2772349,1.917225,48.42433,47.28334,33.70125,33.48812,dc_SchGtKttmmTtVt_18,Sch,Tue Apr  2 20:52:04 2024,True
2,17.61138,1.9167779999999999,-993.1560000000001,-812.4988,857.7561000000001,857.6985999999999,171.3834,72.5891,0.29257859999999997,2.024752,48.22616,46.5195,33.66532,33.34972,dc_SchGtKttmmTtVt_17,Sch,Tue Apr  2 20:52:02 2024,True
3,17.96508,1.7301950000000001,-988.0501,-804.8632,853.5363,853.4785,171.40959999999998,71.06089,0.30011259999999995,1.9899879999999999,48.55948,46.75892,33.72479,33.39612,dc_SchGtKttmmTtVt_16,Sch,Tue Apr  2 20:51:59 2024,True
4,17.47991,1.867817,-997.5817000000001,-813.9718,862.6677999999999,862.6089999999999,170.7858,71.79795999999999,0.28472529999999996,2.1251599999999997,48.51777,46.53644,33.71792,33.35222,dc_SchGtKttmmTtVt_15,Sch,Tue Apr  2 20:51:57 2024,True
5,17.726679999999998,2.4707950000000003,-1000.5150000000001,-830.4358,863.0550999999999,863.0014,172.0276,77.37799,0.2756567,1.92356,48.69587,47.54274,33.74958,33.53538,dc_SchGtKttmmTtVt_14,Sch,Tue Apr  2 20:51:54 2024,True
6,17.960060000000002,2.430603,-992.71,-823.3494000000001,855.0518999999999,854.9988,172.7233,77.28724,0.28910929999999996,1.838612,48.39864,47.41595,33.69619,33.51397,dc_SchGtKttmmTtVt_13,Sch,Tue Apr  2 20:51:51 2024,True
7,18.30423,2.527396,-984.6927,-819.3603,845.8578,845.8066,173.9333,78.62033,0.2981719,1.695598,48.10346,47.52093,33.64215,33.53461,dc_SchGtKttmmTtVt_12,Sch,Tue Apr  2 20:51:48 2024,True
8,17.950850000000003,2.764851,-999.5817999999999,-836.2389000000001,861.0937,861.0427999999999,172.676,80.0268,0.273963,1.798281,48.951,48.22121,33.79521,33.65818,dc_SchGtKttmmTtVt_11,Sch,Tue Apr  2 20:51:45 2024,True
9,17.55225,1.973494,-1002.4630000000001,-819.8245,866.6262,866.5677000000001,171.1756,72.69322,0.2801122,2.158229,48.36903,46.49707,33.69021,33.34341,dc_SchGtKttmmTtVt_10,Sch,Tue Apr  2 20:51:42 2024,True
10,19.18636,2.77176,-978.5246,-817.86,838.6572,838.6096,175.1554,80.51179,0.2987184,1.5556459999999999,48.97774,48.80321,33.79746,33.76664,dc_SchGtKttmmTtVt_9,Sch,Tue Apr  2 20:51:39 2024,True
11,18.171229999999998,2.1368169999999997,-1006.81,-826.2139,869.848,869.7909999999999,172.1568,73.99412,0.2796889,2.142333,48.66463,47.05034,33.74123,33.44469,dc_SchGtKttmmTtVt_8,Sch,Tue Apr  2 20:51:36 2024,True
12,18.22499,2.240081,-987.0451999999999,-814.8768,850.0328999999999,849.9792,172.849,75.72907,0.2974363,1.815747,48.47889,47.40886,33.71008,33.51431,dc_SchGtKttmmTtVt_7,Sch,Tue Apr  2 20:51:34 2024,True
13,18.488690000000002,1.920746,-977.8683,-802.9269999999999,841.7482,841.6948,172.94029999999998,73.63034999999999,0.3072818,1.745471,48.45352,47.34653,33.70456,33.50524,dc_SchGtKttmmTtVt_6,Sch,Tue Apr  2 20:51:31 2024,True
14,17.79433,1.85933,-993.8568,-811.0405000000001,859.0581000000001,859.0,171.1298,71.79906,0.29085409999999995,2.059507,48.7305,46.85091,33.75573,33.41156,dc_SchGtKttmmTtVt_5,Sch,Tue Apr  2 20:51:28 2024,True
15,18.072429999999997,1.823925,-981.2678999999999,-803.4507,845.5891,845.5335,172.37630000000001,72.6537,0.3068975,1.8327769999999999,48.03261,46.70138,33.6293,33.38591,dc_SchGtKttmmTtVt_4,Sch,Tue Apr  2 20:51:26 2024,True
16,18.79187,2.1811659999999997,-981.6511999999999,-809.2937999999999,845.019,844.9669,173.1868,75.23541,0.30136419999999997,1.745801,49.11368,48.10458,33.82242,33.64202,dc_SchGtKttmmTtVt_3,Sch,Tue Apr  2 20:51:24 2024,True
17,17.48631,1.831582,-994.6918000000001,-811.562,859.7128,859.6541,171.0131,71.7162,0.29074659999999997,2.0843469999999997,48.22388,46.33634,33.66501,33.31552,dc_SchGtKttmmTtVt_2,Sch,Tue Apr  2 20:51:22 2024,True
18,18.883689999999998,2.682551,-977.5477999999999,-816.374,837.5785999999999,837.5302999999999,175.103,80.17156,0.3010822,1.560063,48.40314,48.20329,33.6949,33.65946,dc_SchGtKttmmTtVt_1,Sch,Tue Apr  2 20:51:20 2024,True
19,17.72719,2.405468,-997.4676000000001,-826.5789,860.2031999999999,860.1492,172.0969,76.88366,0.2812221,1.912191,48.53418,47.36343,33.72082,33.50336,dc_SchGtKttmmTtVt,Sch,Tue Apr  2 20:51:18 2024,True
