,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,1.260238,0.4969269,-1207.1490000000001,-1122.018,1035.31,1035.31,170.4273,109.48910000000001,107.377,227.99069999999998,1296.36,1325.617,62.24995,62.44814,dc_SchGtKfsTlVh,Sch,Wed May 31 20:58:03 2023,True
1,0.9653877999999999,0.3167017,-1272.4740000000002,-1174.3110000000001,1091.1139999999998,1091.1139999999998,173.434,105.56500000000001,160.1181,391.3716,1299.529,1318.194,62.27098,62.37913,dc_SchGtKsfTlVh,Sch,Wed May 31 20:58:01 2023,True
2,1.342324,0.5186921999999999,-1222.327,-1134.282,1045.978,1045.978,175.1837,111.7251,108.2663,237.32649999999998,1293.318,1320.077,62.22299,62.41192,dc_SchGtKffTlVh,Sch,Wed May 31 20:57:59 2023,True
3,1.0202049999999998,0.3419742,-1272.1370000000002,-1176.228,1090.681,1090.681,175.49210000000002,107.7684,151.5117,361.5242,1297.198,1328.236,62.2541,62.44656,dc_SchGtKssTlVh,Sch,Wed May 31 20:57:58 2023,True
4,0.5328411999999999,0.010069680000000001,-880.1458,-557.6900999999999,781.7052,781.7052,153.48700000000002,59.16669,255.0968,8801.535,1193.583,818.8745,61.53125,58.26078,dc_SchGtKfsThVh,Sch,Wed May 31 20:57:56 2023,True
5,0.4230763,0.06962183000000001,-977.6387,-823.2194000000001,837.4868,837.4868,168.6962,87.15249,356.12,1501.495,1297.05,1156.421,62.25906,61.24634,dc_SchGtKsfThVh,Sch,Wed May 31 20:57:54 2023,True
6,0.5150726,0.010887250000000001,-895.8691,-594.8004,792.3701,792.37,155.9434,60.134640000000005,244.3952,5806.9929999999995,1215.823,828.8322,61.69554,58.3677,dc_SchGtKffThVh,Sch,Wed May 31 20:57:53 2023,True
7,0.4137335,0.03908844,-957.3828,-761.8219,837.0572,837.0571,162.411,75.19628,363.0986,2657.7799999999997,1242.441,1019.366,61.88522,60.15057,dc_SchGtKssThVh,Sch,Wed May 31 20:57:51 2023,True
8,1.260634,0.4975443,-1207.303,-1122.212,1035.31,1035.31,170.5486,109.6262,104.16319999999999,223.6658,1256.488,1298.303,61.97748,62.26687,dc_SchGtKfsTlVl,Sch,Wed May 31 20:57:49 2023,True
9,0.9648322999999999,0.3166507,-1272.5839999999998,-1174.4969999999998,1091.1139999999998,1091.1139999999998,173.51430000000002,105.6714,155.3123,383.91179999999997,1257.71,1290.785,61.98505,62.19904,dc_SchGtKsfTlVl,Sch,Wed May 31 20:57:47 2023,True
10,1.342397,0.5190906000000001,-1222.471,-1134.468,1045.978,1045.978,175.2971,111.85489999999999,105.0162,232.8587,1252.693,1292.325,61.9431,62.22743,dc_SchGtKffTlVl,Sch,Wed May 31 20:57:46 2023,True
11,1.0196059999999998,0.341889,-1272.2450000000001,-1176.407,1090.681,1090.681,175.5725,107.8731,146.9725,354.5789,1255.5,1300.466,61.96826,62.26531,dc_SchGtKssTlVl,Sch,Wed May 31 20:57:44 2023,True
12,0.5328148,0.01005186,-880.3549,-557.8480999999999,781.7052,781.7052,153.6012,59.17503000000001,248.18859999999998,8695.419,1160.545,807.6149,61.28855,58.14047,dc_SchGtKfsThVl,Sch,Wed May 31 20:57:42 2023,True
13,0.422891,0.06981451,-977.7742000000001,-823.5008,837.4868,837.4868,168.78199999999998,87.27109,345.667,1476.2379999999998,1256.893,1136.177,61.98597,61.09432,dc_SchGtKsfThVl,Sch,Wed May 31 20:57:41 2023,True
14,0.5149493,0.01086212,-896.0735,-594.9593,792.3701,792.37,156.0519,60.14165,237.34609999999998,5719.277999999999,1181.874,817.3199,61.44992,58.24624,dc_SchGtKffThVl,Sch,Wed May 31 20:57:39 2023,True
15,0.41370250000000003,0.03915086,-957.5485,-762.2157000000001,837.0572,837.0571,162.5151,75.2796,353.0112,2611.799,1205.597,1003.617,61.62401,60.0161,dc_SchGtKssThVl,Sch,Wed May 31 20:57:37 2023,True
