,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,6.0665320000000005,2.3157020000000004,-1243.068,-1154.0349999999999,1063.254,1063.254,181.8758,116.1235,16.00216,48.04224,790.8752,1034.789,57.82719,60.22229,dc_SchGtKfsTlVh,Sch,Wed May 31 21:02:34 2023,True
1,4.383957,1.781112,-1312.028,-1228.327,1133.845,1133.844,174.4001,113.7725,19.707269999999998,55.03584,800.2026,1054.217,58.01481,60.37194,dc_SchGtKsfTlVh,Sch,Wed May 31 21:02:33 2023,True
2,6.122337,2.2649269999999997,-1255.209,-1164.8799999999999,1073.415,1073.415,184.8474,117.2298,16.181269999999998,49.45798,790.3273,1037.307,57.81439,60.26298,dc_SchGtKffTlVh,Sch,Wed May 31 21:02:31 2023,True
3,4.18985,1.737373,-1300.683,-1219.5549999999998,1127.079,1127.079,170.48930000000001,111.9028,19.21227,52.084419999999994,801.1571,1057.601,58.07128,60.41587,dc_SchGtKssTlVh,Sch,Wed May 31 21:02:29 2023,True
4,2.431923,0.02467149,-918.9351999999999,-548.2842999999999,812.9129,812.9128,161.1675,58.95736,36.407,3672.453,781.2384,827.2829,57.82606,58.34032,dc_SchGtKfsThVh,Sch,Wed May 31 21:02:27 2023,True
5,2.008498,0.27587,-1011.613,-838.9679,883.6133000000001,883.6133000000001,166.3808,82.85661,42.89412,364.947,795.0783,962.0512,57.98043,59.66361,dc_SchGtKsfThVh,Sch,Wed May 31 21:02:25 2023,True
6,2.504266,0.02912829,-934.0831000000001,-594.7341,823.0914,823.0914,165.6562,60.05451,37.81733,2204.035,782.3048,833.7868,57.82628,58.41657,dc_SchGtKffThVh,Sch,Wed May 31 21:02:24 2023,True
7,1.9498630000000001,0.1706009,-996.5204,-802.9680999999999,876.8319,876.8319,161.35320000000002,74.05651,42.30961,386.726,791.3277,930.0918,57.96347,59.37049,dc_SchGtKssThVh,Sch,Wed May 31 21:02:22 2023,True
8,6.053776,2.311599,-1243.1190000000001,-1154.119,1063.254,1063.254,181.91660000000002,116.1808,14.692789999999999,44.914049999999996,723.4474,961.1441,57.04211,59.56948,dc_SchGtKfsTlVl,Sch,Wed May 31 21:02:20 2023,True
9,4.375592,1.7785950000000001,-1312.087,-1228.415,1133.845,1133.844,174.4463,113.83550000000001,18.0733,51.317139999999995,731.917,978.9093,57.23608,59.7183,dc_SchGtKsfTlVl,Sch,Wed May 31 21:02:18 2023,True
10,6.109076,2.260609,-1255.2559999999999,-1164.96,1073.415,1073.415,184.8849,117.2834,14.86421,46.269439999999996,722.9801,963.3573,57.02872,59.61065,dc_SchGtKffTlVl,Sch,Wed May 31 21:02:17 2023,True
11,4.182239,1.7352159999999999,-1300.7450000000001,-1219.647,1127.079,1127.079,170.5383,111.96849999999999,17.61158,48.522169999999996,732.7403,981.8484,57.2954,59.76268,dc_SchGtKssTlVl,Sch,Wed May 31 21:02:15 2023,True
12,2.427832,0.02459818,-919.0168,-548.3397,812.9129,812.9128,161.2227,58.95939,33.49816,3484.571,716.6987,782.1755,57.07354,57.85293,dc_SchGtKfsThVl,Sch,Wed May 31 21:02:13 2023,True
13,2.004962,0.2757208,-1011.682,-839.1406999999999,883.6133000000001,883.6133000000001,166.42950000000002,82.91258,39.39939,343.1123,728.3684,900.8376,57.21645,59.092,dc_SchGtKsfThVl,Sch,Wed May 31 21:02:12 2023,True
14,2.499721,0.02903424,-934.1605,-594.7892,823.0914,823.0914,165.7082,60.05616,34.82756,2088.457,717.8842,788.3729,57.07465,57.93006,dc_SchGtKffThVl,Sch,Wed May 31 21:02:10 2023,True
15,1.9456410000000002,0.1709792,-996.5868,-803.1637000000001,876.8319,876.8319,161.3906,74.12303,38.845569999999995,363.6864,725.004,873.0216,57.20255,58.82042,dc_SchGtKssThVl,Sch,Wed May 31 21:02:08 2023,True
