,gmid10_id,gmid15_id,gmid10_vgs,gmid15_vgs,gmid10_vth,gmid15_vth,gmid10_vdsat,gmid15_vdsat,gmid10_rds,gmid15_rds,gmid10_gmrds,gmid15_gmrds,gmid10_gmrds_db,gmid15_gmrds_db,name,type,time,OK
0,12.457740000000001,4.457584,-1264.001,-1172.501,1084.702,1084.702,183.5736,115.2354,7.7483889999999995,23.313879999999997,770.4838,996.5275,57.61074,59.94488,dc_SchGtKfsTlVh,Sch,Wed May 31 21:08:04 2023,True
1,10.303980000000001,3.9155759999999997,-1340.653,-1251.0810000000001,1159.001,1159.001,180.3126,115.01050000000001,9.201751999999999,27.11713,778.0858,1000.945,57.70323,59.94287,dc_SchGtKsfTlVh,Sch,Wed May 31 21:08:02 2023,True
2,12.42249,4.317279999999999,-1274.65,-1183.927,1094.927,1094.927,185.6181,116.2696,7.64067,22.03605,771.7966,1009.511,57.64583,60.07234,dc_SchGtKffTlVh,Sch,Wed May 31 21:08:01 2023,True
3,9.840905,3.8303389999999995,-1327.537,-1239.781,1149.543,1149.543,175.4356,112.4631,9.222363,26.39136,779.3688,1001.813,57.74139,59.94325,dc_SchGtKssTlVh,Sch,Wed May 31 21:07:59 2023,True
4,4.89967,0.051546510000000004,-936.5052000000001,-580.4549,831.2564,831.2562999999999,162.77069999999998,59.75745,18.82994,1471.7569999999998,757.2285,779.8692,57.55074,57.82731,dc_SchGtKfsThVh,Sch,Wed May 31 21:07:57 2023,True
5,4.346533,0.5550241,-1032.683,-858.8578,905.5591,905.559,169.1185,83.58,21.321569999999998,176.6917,772.2119,918.6351,57.70466,59.26285,dc_SchGtKsfThVh,Sch,Wed May 31 21:07:56 2023,True
6,4.962429,0.09411972,-951.6205,-633.7769,841.4823,841.4823,167.2675,62.74344,19.171989999999997,871.7996999999999,759.2538,795.0335,57.57433,58.00637,dc_SchGtKffThVh,Sch,Wed May 31 21:07:54 2023,True
7,4.155409,0.4338111,-1015.719,-824.7977,896.1012000000001,896.1011,162.5654,76.71092999999999,20.61217,195.8532,771.4513,889.8755,57.71642,58.98656,dc_SchGtKssThVh,Sch,Wed May 31 21:07:52 2023,True
8,12.430670000000001,4.449039,-1264.0549999999998,-1172.597,1084.702,1084.702,183.6164,115.29639999999999,7.13558,21.87983,706.3426,928.0923,56.84353,59.32026,dc_SchGtKfsTlVl,Sch,Wed May 31 21:07:51 2023,True
9,10.28315,3.9091530000000003,-1340.7150000000001,-1251.179,1159.001,1159.001,180.3615,115.0771,8.468244,25.42624,713.392,932.5788,56.9385,59.31725,dc_SchGtKsfTlVl,Sch,Wed May 31 21:07:49 2023,True
10,12.394689999999999,4.3084,-1274.699,-1184.02,1094.927,1094.927,185.65699999999998,116.3267,7.035048,20.65051,707.3086,939.6074,56.87718,59.4455,dc_SchGtKffTlVl,Sch,Wed May 31 21:07:47 2023,True
11,9.821964999999999,3.8248220000000006,-1327.605,-1239.884,1149.543,1149.543,175.4883,112.5339,8.485127,24.72666,714.7641,933.6435,56.9815,59.32021,dc_SchGtKssTlVl,Sch,Wed May 31 21:07:45 2023,True
12,4.8913,0.05137142,-936.6015,-580.5114,831.2565,831.2565,162.8337,59.759069999999994,17.3762,1399.992,696.147,739.4781,56.81502,57.36515,dc_SchGtKfsThVl,Sch,Wed May 31 21:07:44 2023,True
13,4.338639000000001,0.5545724,-1032.7630000000001,-859.0671,905.5592,905.5592,169.1736,83.63809,19.64497,166.5639,708.9603,862.6639,56.95629,58.71678,dc_SchGtKsfThVl,Sch,Wed May 31 21:07:42 2023,True
14,4.953276,0.09397143999999999,-951.7116,-633.9185,841.4825000000001,841.4824,167.32659999999998,62.75478,17.69765,828.6533,697.8684,753.2765,56.83654,57.53749,dc_SchGtKffThVl,Sch,Wed May 31 21:07:40 2023,True
15,4.148623,0.43407130000000005,-1015.806,-825.0142999999999,896.1013,896.1013,162.6253,76.77559000000001,18.982049999999997,184.8751,708.4354,837.3402,56.97269,58.45802,dc_SchGtKssThVl,Sch,Wed May 31 21:07:39 2023,True
